Member_number,Date,productId,items,productName,price,Category,amount,Transactions_id,Year,Month,Cluster,ClusterName,Recency,Frequency,Monetary
4071,2015-10-15,66,3,onions,1.3,Fresh Food,3.9,11400,2015,10,0,Loyal Customers,76,4,115.26
4393,2015-11-24,37,3,herbs,6.5,Fresh Food,19.5,12699,2015,11,0,Loyal Customers,36,2,51.4
2047,2015-05-08,25,2,canned beer,1.1,Beverages,2.2,3906,2015,5,0,Loyal Customers,10,5,96.8
4610,2015-07-19,44,3,newspapers,3.2,Specialty & Seasonal,9.6,13497,2015,7,5,Regular Customers,164,4,97.05
1269,2015-09-30,2,1,whole milk,1.8,Dairy,1.8,973,2015,9,2,Diamond Customers,91,5,123.62
3629,2015-01-11,39,1,detergent,5.5,Household & Hygiene,5.5,9794,2015,1,4,Potential Customers,261,6,170.5
1899,2015-10-19,16,3,butter milk,6.1,Dairy,18.3,3345,2015,10,0,Loyal Customers,67,5,93.64
1982,2015-02-24,11,1,butter,3.2,Dairy,3.2,3658,2015,2,0,Loyal Customers,16,3,89.2
4977,2015-04-19,50,2,bottled beer,1.8,Beverages,3.6,14894,2015,4,5,Regular Customers,132,2,72.85
2399,2015-02-12,45,3,curd,9.8,Dairy,29.4,5210,2015,2,4,Potential Customers,321,5,139.3
2675,2015-09-15,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,6239,2015,9,5,Regular Customers,106,3,17.0
2760,2015-07-12,44,2,newspapers,3.2,Specialty & Seasonal,6.4,6567,2015,7,5,Regular Customers,144,9,135.4
2058,2015-06-04,118,2,chocolate marshmallow,4.13,Bakery & Sweets,8.26,3952,2015,6,4,Potential Customers,209,4,65.76
4065,2015-07-07,4,1,other vegetables,0.8,Fresh Food,0.8,11379,2015,7,5,Regular Customers,176,6,58.04
1450,2015-11-16,18,3,yogurt,2.2,Dairy,6.6000000000000005,1637,2015,11,0,Loyal Customers,44,6,106.1
3739,2015-08-06,2,2,whole milk,1.8,Dairy,3.6,10203,2015,8,5,Regular Customers,146,3,25.6
3128,2015-07-21,44,2,newspapers,3.2,Specialty & Seasonal,6.4,7937,2015,7,5,Regular Customers,122,4,129.8
2331,2015-11-28,1,2,tropical fruit,7.8,Fresh Food,15.6,4954,2015,11,0,Loyal Customers,32,6,82.22
2505,2015-10-10,74,2,whipped/sour cream,5.5,Dairy,11.0,5586,2015,10,0,Loyal Customers,30,4,76.9
3758,2015-01-13,27,3,coffee,8.5,Beverages,25.5,10277,2015,1,5,Regular Customers,117,6,101.4
3574,2015-02-13,70,1,margarine,3.5,Pantry Staples,3.5,9578,2015,2,0,Loyal Customers,55,6,83.9
2563,2015-12-29,2,1,whole milk,1.8,Dairy,1.8,5826,2015,12,0,Loyal Customers,1,4,98.55
2128,2015-07-09,20,1,brown bread,0.8,Bakery & Sweets,0.8,4199,2015,7,5,Regular Customers,142,5,111.23
1230,2015-01-27,16,2,butter milk,6.1,Dairy,12.2,831,2015,1,0,Loyal Customers,41,6,66.85
4373,2015-08-12,5,3,rolls/buns,1.2,Bakery & Sweets,3.6,12623,2015,8,5,Regular Customers,140,3,104.6
1693,2015-09-05,53,1,specialty chocolate,18.8,Bakery & Sweets,18.8,2536,2015,9,0,Loyal Customers,3,4,71.9
2743,2015-07-13,2,3,whole milk,1.8,Dairy,5.4,6496,2015,7,2,Diamond Customers,142,7,312.46
1612,2015-03-05,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,2234,2015,3,0,Loyal Customers,54,6,102.3
1835,2015-06-22,156,2,jam,5.22,Bakery & Sweets,10.44,3094,2015,6,5,Regular Customers,191,4,106.64
3574,2015-05-08,76,1,sliced cheese,4.2,Dairy,4.2,9577,2015,5,0,Loyal Customers,55,6,83.9
4102,2015-04-08,97,2,artif. sweetener,2.1,Pantry Staples,4.2,11520,2015,4,2,Diamond Customers,57,6,289.4
1283,2015-03-15,66,2,onions,1.3,Fresh Food,2.6,1028,2015,3,2,Diamond Customers,47,7,144.7
4719,2015-10-04,46,1,pasta,3.1,Pantry Staples,3.1,13939,2015,10,0,Loyal Customers,2,7,124.1
4596,2015-06-05,17,3,bottled water,0.5,Beverages,1.5,13446,2015,6,4,Potential Customers,208,5,92.0
1380,2015-05-13,18,2,yogurt,2.2,Dairy,4.4,1382,2015,5,0,Loyal Customers,39,5,101.1
1150,2015-12-04,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,553,2015,12,0,Loyal Customers,26,4,54.4
2937,2015-06-20,2,1,whole milk,1.8,Dairy,1.8,7214,2015,6,5,Regular Customers,152,7,102.16
2495,2015-07-04,44,2,newspapers,3.2,Specialty & Seasonal,6.4,5557,2015,7,5,Regular Customers,155,4,83.7
3581,2015-12-25,76,3,sliced cheese,4.2,Dairy,12.6,9606,2015,12,2,Diamond Customers,5,7,176.2
3458,2015-04-27,11,2,butter,3.2,Dairy,6.4,9104,2015,4,5,Regular Customers,139,5,43.9
3723,2015-03-14,126,1,snack products,0.9,Snacks,0.9,10140,2015,3,4,Potential Customers,291,1,3.9
2249,2015-01-22,17,2,bottled water,0.5,Beverages,1.0,4653,2015,1,4,Potential Customers,215,2,55.1
1430,2015-12-17,4,1,other vegetables,0.8,Fresh Food,0.8,1570,2015,12,2,Diamond Customers,13,6,203.6
3039,2015-11-28,2,3,whole milk,1.8,Dairy,5.4,7595,2015,11,0,Loyal Customers,32,4,40.95
3455,2015-02-01,4,2,other vegetables,0.8,Fresh Food,1.6,9092,2015,2,0,Loyal Customers,42,3,45.7
1831,2015-01-09,2,3,whole milk,1.8,Dairy,5.4,3075,2015,1,1,New Customers,355,3,67.15
4831,2015-02-27,24,1,pastry,3.1,Bakery & Sweets,3.1,14378,2015,2,2,Diamond Customers,47,7,242.65
3816,2015-12-18,12,1,fruit/vegetable juice,2.1,Beverages,2.1,10504,2015,12,0,Loyal Customers,12,4,57.7
2314,2015-09-06,18,3,yogurt,2.2,Dairy,6.6000000000000005,4897,2015,9,0,Loyal Customers,35,5,67.3
2743,2015-03-24,24,3,pastry,3.1,Bakery & Sweets,9.3,6497,2015,3,2,Diamond Customers,142,7,312.46
1538,2015-11-30,22,1,root vegetables,1.8,Fresh Food,1.8,1974,2015,11,0,Loyal Customers,30,3,45.55
3604,2015-04-15,17,3,bottled water,0.5,Beverages,1.5,9715,2015,4,4,Potential Customers,226,6,119.0
4734,2015-11-22,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,13998,2015,11,2,Diamond Customers,38,3,147.1
2363,2015-06-24,138,3,candles,2.7,Household & Hygiene,8.100000000000001,5084,2015,6,2,Diamond Customers,66,4,156.6
1484,2015-08-27,50,1,bottled beer,1.8,Beverages,1.8,1775,2015,8,2,Diamond Customers,84,3,143.6
1764,2015-09-29,4,1,other vegetables,0.8,Fresh Food,0.8,2806,2015,9,0,Loyal Customers,45,5,58.6
3595,2015-03-23,50,2,bottled beer,1.8,Beverages,3.6,9679,2015,3,0,Loyal Customers,13,7,100.1
4303,2015-12-25,4,1,other vegetables,0.8,Fresh Food,0.8,12350,2015,12,2,Diamond Customers,5,9,245.36
2695,2015-01-07,50,1,bottled beer,1.8,Beverages,1.8,6317,2015,1,5,Regular Customers,179,3,74.3
4538,2015-11-28,63,2,liquor (appetizer),11.2,Beverages,22.4,13237,2015,11,0,Loyal Customers,32,4,84.8
1979,2015-11-21,37,2,herbs,6.5,Fresh Food,13.0,3648,2015,11,2,Diamond Customers,39,8,193.7
1148,2015-09-27,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,549,2015,9,5,Regular Customers,94,6,118.76
3443,2015-04-04,45,3,curd,9.8,Dairy,29.4,9057,2015,4,0,Loyal Customers,68,4,86.9
3334,2015-03-17,38,1,soda,0.8,Beverages,0.8,8692,2015,3,4,Potential Customers,241,4,91.0
2508,2015-10-06,103,3,semi-finished bread,1.1,Frozen & Processed Food,3.3000000000000003,5597,2015,10,0,Loyal Customers,3,4,61.25
4136,2015-08-11,22,3,root vegetables,1.8,Fresh Food,5.4,11670,2015,8,5,Regular Customers,141,3,28.6
3599,2015-05-25,34,1,flour,2.1,Pantry Staples,2.1,9694,2015,5,0,Loyal Customers,39,5,84.85
4540,2015-10-20,123,2,mustard,5.2,Pantry Staples,10.4,13242,2015,10,2,Diamond Customers,71,5,179.76
2590,2015-12-16,6,2,pot plants,3.5,Household & Hygiene,7.0,5926,2015,12,0,Loyal Customers,14,5,104.5
3361,2015-06-21,158,1,flower (seeds),6.8,Household & Hygiene,6.8,8785,2015,6,2,Diamond Customers,161,9,240.5
2855,2015-11-08,38,1,soda,0.8,Beverages,0.8,6925,2015,11,2,Diamond Customers,52,8,215.0
3949,2015-04-01,17,1,bottled water,0.5,Beverages,0.5,10996,2015,4,4,Potential Customers,273,1,2.1
4836,2015-07-03,2,1,whole milk,1.8,Dairy,1.8,14395,2015,7,2,Diamond Customers,47,5,242.0
2464,2015-05-13,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,5455,2015,5,5,Regular Customers,164,4,76.7
1788,2015-10-09,23,1,pork,7.2,Fresh Food,7.2,2907,2015,10,0,Loyal Customers,10,7,105.55
2061,2015-04-05,2,3,whole milk,1.8,Dairy,5.4,3961,2015,4,0,Loyal Customers,3,4,112.0
1963,2015-12-30,7,3,citrus fruit,1.5,Fresh Food,4.5,3594,2015,12,0,Loyal Customers,0,1,11.1
1485,2015-05-15,13,3,packaged fruit/vegetables,3.5,Fresh Food,10.5,1777,2015,5,5,Regular Customers,171,2,51.9
1771,2015-03-20,15,2,specialty bar,5.2,Bakery & Sweets,10.4,2833,2015,3,4,Potential Customers,282,3,34.0
3758,2015-09-04,2,1,whole milk,1.8,Dairy,1.8,10275,2015,9,5,Regular Customers,117,6,101.4
3180,2015-05-04,108,1,zwieback,12.3,Snacks,12.3,8119,2015,5,2,Diamond Customers,72,10,251.45
2406,2015-12-07,74,3,whipped/sour cream,5.5,Dairy,16.5,5236,2015,12,0,Loyal Customers,23,7,110.96
2255,2015-04-27,13,2,packaged fruit/vegetables,3.5,Fresh Food,7.0,4680,2015,4,0,Loyal Customers,12,5,105.85
4826,2015-01-25,34,3,flour,2.1,Pantry Staples,6.300000000000001,14355,2015,1,4,Potential Customers,198,6,180.3
1737,2015-01-23,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,2695,2015,1,2,Diamond Customers,116,6,156.95
2404,2015-03-08,160,1,tea,8.7,Beverages,8.7,5231,2015,3,0,Loyal Customers,76,5,81.3
3467,2015-01-28,8,3,beef,19.5,Fresh Food,58.5,9148,2015,1,2,Diamond Customers,6,6,177.76
3395,2015-08-19,70,3,margarine,3.5,Pantry Staples,10.5,8891,2015,8,5,Regular Customers,133,2,17.9
3405,2015-03-04,4,1,other vegetables,0.8,Fresh Food,0.8,8929,2015,3,4,Potential Customers,261,4,188.1
2718,2015-03-23,100,3,chewing gum,0.5,Specialty & Seasonal,1.5,6411,2015,3,4,Potential Customers,201,8,170.72
2927,2015-02-03,7,1,citrus fruit,1.5,Fresh Food,1.5,7179,2015,2,1,New Customers,330,5,60.36
4137,2015-12-26,51,3,dessert,1.15,Bakery & Sweets,3.45,11681,2015,12,2,Diamond Customers,4,9,254.04
3282,2015-06-22,38,2,soda,0.8,Beverages,1.6,8492,2015,6,5,Regular Customers,191,5,86.83
4567,2015-09-10,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,13340,2015,9,2,Diamond Customers,89,6,134.0
4550,2015-11-09,44,2,newspapers,3.2,Specialty & Seasonal,6.4,13275,2015,11,0,Loyal Customers,51,6,118.6
4223,2015-10-03,38,3,soda,0.8,Beverages,2.4000000000000004,12017,2015,10,2,Diamond Customers,84,7,124.2
2363,2015-10-25,2,2,whole milk,1.8,Dairy,3.6,5085,2015,10,2,Diamond Customers,66,4,156.6
4806,2015-11-24,2,3,whole milk,1.8,Dairy,5.4,14273,2015,11,0,Loyal Customers,36,4,87.0
1153,2015-12-08,40,2,grapes,9.4,Fresh Food,18.8,563,2015,12,0,Loyal Customers,22,6,101.5
4515,2015-01-11,8,2,beef,19.5,Fresh Food,39.0,13145,2015,1,4,Potential Customers,198,7,128.5
3200,2015-02-11,4,2,other vegetables,0.8,Fresh Food,1.6,8194,2015,2,4,Potential Customers,273,4,116.9
1012,2015-10-03,18,1,yogurt,2.2,Dairy,2.2,47,2015,10,0,Loyal Customers,41,4,75.86
2585,2015-03-14,11,2,butter,3.2,Dairy,6.4,5906,2015,3,4,Potential Customers,291,4,35.4
2229,2015-03-19,74,3,whipped/sour cream,5.5,Dairy,16.5,4567,2015,3,2,Diamond Customers,8,8,210.51
3406,2015-10-23,5,3,rolls/buns,1.2,Bakery & Sweets,3.6,8934,2015,10,0,Loyal Customers,68,3,51.2
2234,2015-07-15,49,1,beverages,1.1,Beverages,1.1,4594,2015,7,2,Diamond Customers,6,6,164.2
2549,2015-06-14,95,1,frozen fish,5.8,Frozen & Processed Food,5.8,5765,2015,6,2,Diamond Customers,128,7,201.92
3385,2015-02-16,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,8860,2015,2,5,Regular Customers,185,4,78.33
1746,2015-08-08,17,2,bottled water,0.5,Beverages,1.0,2727,2015,8,0,Loyal Customers,77,5,49.5
4632,2015-03-09,2,3,whole milk,1.8,Dairy,5.4,13574,2015,3,0,Loyal Customers,87,5,80.0
1476,2015-03-29,64,1,UHT-milk,2.1,Dairy,2.1,1735,2015,3,5,Regular Customers,126,6,111.84
4738,2015-08-15,2,1,whole milk,1.8,Dairy,1.8,14010,2015,8,5,Regular Customers,137,3,46.5
4235,2015-04-26,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,12073,2015,4,2,Diamond Customers,11,7,211.84
3574,2015-11-05,18,2,yogurt,2.2,Dairy,4.4,9576,2015,11,0,Loyal Customers,55,6,83.9
4614,2015-02-23,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,13509,2015,2,0,Loyal Customers,67,5,36.6
2216,2015-11-17,4,1,other vegetables,0.8,Fresh Food,0.8,4527,2015,11,0,Loyal Customers,43,1,24.2
4425,2015-10-17,2,3,whole milk,1.8,Dairy,5.4,12801,2015,10,0,Loyal Customers,74,1,23.7
4666,2015-12-02,2,3,whole milk,1.8,Dairy,5.4,13713,2015,12,2,Diamond Customers,28,6,210.57
1148,2015-07-09,1,1,tropical fruit,7.8,Fresh Food,7.8,546,2015,7,5,Regular Customers,94,6,118.76
2351,2015-01-06,5,3,rolls/buns,1.2,Bakery & Sweets,3.6,5034,2015,1,1,New Customers,358,3,62.64
3543,2015-05-17,2,1,whole milk,1.8,Dairy,1.8,9456,2015,5,2,Diamond Customers,80,6,244.34
2955,2015-06-06,2,2,whole milk,1.8,Dairy,3.6,7282,2015,6,4,Potential Customers,207,6,69.4
2257,2015-03-13,3,2,pip fruit,3.0,Fresh Food,6.0,4686,2015,3,4,Potential Customers,229,4,64.9
2612,2015-02-01,1,3,tropical fruit,7.8,Fresh Food,23.4,6006,2015,2,4,Potential Customers,213,7,149.25
3488,2015-12-21,4,2,other vegetables,0.8,Fresh Food,1.6,9237,2015,12,0,Loyal Customers,9,3,116.65
2021,2015-01-12,2,2,whole milk,1.8,Dairy,3.6,3806,2015,1,1,New Customers,352,1,20.6
2186,2015-09-01,74,1,whipped/sour cream,5.5,Dairy,5.5,4421,2015,9,5,Regular Customers,120,6,128.25
1696,2015-03-02,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,2544,2015,3,0,Loyal Customers,87,6,81.95
3309,2015-05-17,103,3,semi-finished bread,1.1,Frozen & Processed Food,3.3000000000000003,8602,2015,5,0,Loyal Customers,63,7,71.67
3092,2015-12-24,13,1,packaged fruit/vegetables,3.5,Fresh Food,3.5,7796,2015,12,0,Loyal Customers,6,3,39.0
4497,2015-02-20,22,3,root vegetables,1.8,Fresh Food,5.4,13069,2015,2,4,Potential Customers,206,2,21.2
1848,2015-06-27,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,3143,2015,6,5,Regular Customers,177,4,47.25
2466,2015-07-27,4,1,other vegetables,0.8,Fresh Food,0.8,5461,2015,7,2,Diamond Customers,81,4,150.2
4411,2015-07-22,45,2,curd,9.8,Dairy,19.6,12759,2015,7,5,Regular Customers,161,2,76.8
2295,2015-03-21,22,2,root vegetables,1.8,Fresh Food,3.6,4833,2015,3,0,Loyal Customers,2,4,47.9
1914,2015-01-21,4,2,other vegetables,0.8,Fresh Food,1.6,3403,2015,1,4,Potential Customers,209,3,36.55
1290,2015-09-22,74,2,whipped/sour cream,5.5,Dairy,11.0,1058,2015,9,5,Regular Customers,99,3,107.5
2293,2015-12-19,3,3,pip fruit,3.0,Fresh Food,9.0,4817,2015,12,2,Diamond Customers,11,8,140.56
4027,2015-05-12,74,2,whipped/sour cream,5.5,Dairy,11.0,11265,2015,5,5,Regular Customers,184,2,25.8
4693,2015-07-01,50,3,bottled beer,1.8,Beverages,5.4,13833,2015,7,5,Regular Customers,134,7,105.39
1056,2015-09-13,4,1,other vegetables,0.8,Fresh Food,0.8,211,2015,9,0,Loyal Customers,51,3,58.2
4221,2015-02-27,21,1,hamburger meat,12.3,Fresh Food,12.3,12012,2015,2,4,Potential Customers,306,4,83.96
3248,2015-01-14,22,3,root vegetables,1.8,Fresh Food,5.4,8374,2015,1,2,Diamond Customers,194,10,205.44
2815,2015-09-10,8,2,beef,19.5,Fresh Food,39.0,6792,2015,9,5,Regular Customers,111,4,101.8
4207,2015-07-08,82,3,pet care,5.8,Pet Care,17.4,11949,2015,7,5,Regular Customers,124,4,105.55
1160,2015-09-04,100,2,chewing gum,0.5,Specialty & Seasonal,1.0,586,2015,9,0,Loyal Customers,40,6,118.51
3868,2015-01-22,7,2,citrus fruit,1.5,Fresh Food,3.0,10702,2015,1,5,Regular Customers,133,2,82.35
3707,2015-06-26,69,3,domestic eggs,1.25,Fresh Food,3.75,10083,2015,6,5,Regular Customers,187,2,27.75
2335,2015-07-23,1,3,tropical fruit,7.8,Fresh Food,23.4,4965,2015,7,5,Regular Customers,160,2,30.2
3432,2015-04-04,83,2,white bread,0.3,Bakery & Sweets,0.6,9020,2015,4,4,Potential Customers,270,2,24.5
4510,2015-04-05,53,3,specialty chocolate,18.8,Bakery & Sweets,56.400000000000006,13127,2015,4,2,Diamond Customers,118,7,189.76
2893,2015-10-06,7,2,citrus fruit,1.5,Fresh Food,3.0,7059,2015,10,0,Loyal Customers,18,5,101.1
4902,2015-04-16,2,3,whole milk,1.8,Dairy,5.4,14632,2015,4,4,Potential Customers,258,3,25.0
3443,2015-10-23,27,1,coffee,8.5,Beverages,8.5,9059,2015,10,0,Loyal Customers,68,4,86.9
1864,2015-06-30,18,2,yogurt,2.2,Dairy,4.4,3199,2015,6,5,Regular Customers,94,4,61.6
2071,2015-09-30,25,1,canned beer,1.1,Beverages,1.1,4012,2015,9,0,Loyal Customers,77,4,82.66
3092,2015-04-11,74,3,whipped/sour cream,5.5,Dairy,16.5,7795,2015,4,0,Loyal Customers,6,3,39.0
2845,2015-10-01,41,1,processed cheese,6.4,Dairy,6.4,6884,2015,10,0,Loyal Customers,90,2,31.9
2314,2015-11-25,18,3,yogurt,2.2,Dairy,6.6000000000000005,4899,2015,11,0,Loyal Customers,35,5,67.3
3882,2015-10-19,64,2,UHT-milk,2.1,Dairy,4.2,10751,2015,10,0,Loyal Customers,72,5,94.85
4309,2015-09-15,72,3,salt,0.7,Pantry Staples,2.1,12373,2015,9,5,Regular Customers,106,2,11.7
2369,2015-09-08,27,3,coffee,8.5,Beverages,25.5,5101,2015,9,2,Diamond Customers,74,4,143.5
1787,2015-05-09,36,2,frozen meals,9.7,Frozen & Processed Food,19.4,2902,2015,5,2,Diamond Customers,60,3,232.7
3284,2015-11-19,2,3,whole milk,1.8,Dairy,5.4,8501,2015,11,0,Loyal Customers,41,7,130.2
1375,2015-10-11,44,2,newspapers,3.2,Specialty & Seasonal,6.4,1361,2015,10,0,Loyal Customers,80,1,7.2
1949,2015-03-06,26,3,berries,10.8,Fresh Food,32.400000000000006,3548,2015,3,2,Diamond Customers,161,6,219.8
4805,2015-05-04,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,14269,2015,5,0,Loyal Customers,78,2,12.0
3759,2015-04-02,14,1,chocolate,11.5,Bakery & Sweets,11.5,10280,2015,4,5,Regular Customers,113,4,42.62
3160,2015-02-27,3,3,pip fruit,3.0,Fresh Food,9.0,8052,2015,2,4,Potential Customers,238,5,118.26
2764,2015-01-23,69,3,domestic eggs,1.25,Fresh Food,3.75,6587,2015,1,0,Loyal Customers,2,6,92.75
4225,2015-05-01,50,3,bottled beer,1.8,Beverages,5.4,12030,2015,5,4,Potential Customers,236,2,24.4
2719,2015-04-10,2,2,whole milk,1.8,Dairy,3.6,6414,2015,4,4,Potential Customers,214,5,98.0
3856,2015-04-02,44,3,newspapers,3.2,Specialty & Seasonal,9.6,10655,2015,4,4,Potential Customers,272,6,154.6
4079,2015-09-20,2,2,whole milk,1.8,Dairy,3.6,11437,2015,9,5,Regular Customers,101,3,37.0
2455,2015-01-04,60,3,cream cheese,6.3,Dairy,18.9,5432,2015,1,1,New Customers,360,2,45.7
1582,2015-08-06,71,1,shopping bags,5.12,Household & Hygiene,5.12,2120,2015,8,5,Regular Customers,146,3,95.06
1776,2015-02-15,70,3,margarine,3.5,Pantry Staples,10.5,2850,2015,2,4,Potential Customers,259,6,109.3
3096,2015-08-22,12,1,fruit/vegetable juice,2.1,Beverages,2.1,7813,2015,8,5,Regular Customers,130,3,48.3
3453,2015-12-16,75,2,frozen vegetables,2.5,Frozen & Processed Food,5.0,9090,2015,12,0,Loyal Customers,14,2,12.1
2731,2015-04-11,40,1,grapes,9.4,Fresh Food,9.4,6454,2015,4,4,Potential Customers,263,2,18.0
3899,2015-12-24,64,3,UHT-milk,2.1,Dairy,6.300000000000001,10806,2015,12,0,Loyal Customers,6,5,80.2
4886,2015-01-26,38,3,soda,0.8,Beverages,2.4000000000000004,14582,2015,1,1,New Customers,338,4,121.31
4455,2015-01-04,38,2,soda,0.8,Beverages,1.6,12916,2015,1,0,Loyal Customers,4,8,105.66
2690,2015-03-06,2,3,whole milk,1.8,Dairy,5.4,6294,2015,3,2,Diamond Customers,56,7,185.5
2171,2015-07-28,11,3,butter,3.2,Dairy,9.6,4371,2015,7,2,Diamond Customers,118,6,187.5
3015,2015-06-12,22,2,root vegetables,1.8,Fresh Food,3.6,7506,2015,6,0,Loyal Customers,81,4,79.3
4938,2015-03-29,74,2,whipped/sour cream,5.5,Dairy,11.0,14753,2015,3,0,Loyal Customers,20,6,124.87
3449,2015-10-10,83,1,white bread,0.3,Bakery & Sweets,0.3,9072,2015,10,0,Loyal Customers,31,3,32.0
1848,2015-07-06,2,2,whole milk,1.8,Dairy,3.6,3140,2015,7,5,Regular Customers,177,4,47.25
3818,2015-12-17,2,3,whole milk,1.8,Dairy,5.4,10516,2015,12,0,Loyal Customers,13,5,118.6
1540,2015-02-23,26,2,berries,10.8,Fresh Food,21.6,1978,2015,2,0,Loyal Customers,34,4,130.9
1424,2015-10-09,125,3,instant coffee,4.9,Frozen & Processed Food,14.7,1542,2015,10,0,Loyal Customers,82,3,79.3
3888,2015-12-13,71,1,shopping bags,5.12,Household & Hygiene,5.12,10763,2015,12,0,Loyal Customers,17,2,38.42
2711,2015-08-18,50,2,bottled beer,1.8,Beverages,3.6,6379,2015,8,5,Regular Customers,108,3,107.2
3363,2015-01-25,39,3,detergent,5.5,Household & Hygiene,16.5,8796,2015,1,0,Loyal Customers,1,6,84.5
4633,2015-08-17,83,2,white bread,0.3,Bakery & Sweets,0.6,13579,2015,8,5,Regular Customers,135,4,133.8
2864,2015-08-03,71,2,shopping bags,5.12,Household & Hygiene,10.24,6958,2015,8,5,Regular Customers,149,4,76.04
2500,2015-01-05,40,2,grapes,9.4,Fresh Food,18.8,5571,2015,1,0,Loyal Customers,24,3,85.55
1477,2015-05-13,26,2,berries,10.8,Fresh Food,21.6,1738,2015,5,2,Diamond Customers,40,6,172.9
1635,2015-11-25,7,1,citrus fruit,1.5,Fresh Food,1.5,2336,2015,11,0,Loyal Customers,35,3,41.86
2401,2015-12-19,32,3,red/blush wine,12.2,Beverages,36.6,5220,2015,12,0,Loyal Customers,11,5,111.3
4971,2015-05-17,78,2,baking powder,1.8,Pantry Staples,3.6,14876,2015,5,4,Potential Customers,227,3,41.4
1230,2015-05-19,69,3,domestic eggs,1.25,Fresh Food,3.75,829,2015,5,0,Loyal Customers,41,6,66.85
4414,2015-01-23,44,1,newspapers,3.2,Specialty & Seasonal,3.2,12771,2015,1,1,New Customers,341,3,69.26
2906,2015-07-08,51,3,dessert,1.15,Bakery & Sweets,3.45,7096,2015,7,5,Regular Customers,175,5,94.35
3856,2015-03-22,76,3,sliced cheese,4.2,Dairy,12.6,10660,2015,3,4,Potential Customers,272,6,154.6
4025,2015-04-27,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,11264,2015,4,0,Loyal Customers,56,4,73.82
1414,2015-05-24,4,2,other vegetables,0.8,Fresh Food,1.6,1502,2015,5,4,Potential Customers,220,1,3.4
4793,2015-11-24,18,3,yogurt,2.2,Dairy,6.6000000000000005,14225,2015,11,0,Loyal Customers,36,5,107.4
3101,2015-01-17,104,3,cat food,11.2,Pet Care,33.599999999999994,7830,2015,1,2,Diamond Customers,13,6,144.1
1651,2015-12-17,2,2,whole milk,1.8,Dairy,3.6,2387,2015,12,2,Diamond Customers,13,7,220.35
4304,2015-02-14,101,2,canned fish,2.1,Frozen & Processed Food,4.2,12353,2015,2,1,New Customers,319,3,50.36
3663,2015-11-07,95,3,frozen fish,5.8,Frozen & Processed Food,17.4,9912,2015,11,2,Diamond Customers,40,8,158.5
2525,2015-10-23,25,1,canned beer,1.1,Beverages,1.1,5683,2015,10,0,Loyal Customers,44,5,97.54
1625,2015-10-08,13,2,packaged fruit/vegetables,3.5,Fresh Food,7.0,2298,2015,10,2,Diamond Customers,33,7,205.26
3812,2015-08-11,38,2,soda,0.8,Beverages,1.6,10489,2015,8,2,Diamond Customers,47,8,150.65
2879,2015-12-28,89,1,spread cheese,2.5,Dairy,2.5,7021,2015,12,0,Loyal Customers,2,5,100.7
4180,2015-11-11,2,3,whole milk,1.8,Dairy,5.4,11841,2015,11,0,Loyal Customers,49,6,92.11
4187,2015-07-31,50,2,bottled beer,1.8,Beverages,3.6,11869,2015,7,2,Diamond Customers,63,8,189.73
4292,2015-12-05,32,3,red/blush wine,12.2,Beverages,36.6,12285,2015,12,2,Diamond Customers,25,7,189.7
3043,2015-01-05,38,3,soda,0.8,Beverages,2.4000000000000004,7609,2015,1,1,New Customers,359,1,41.4
1819,2015-12-18,26,3,berries,10.8,Fresh Food,32.400000000000006,3030,2015,12,2,Diamond Customers,12,5,206.9
2446,2015-09-08,23,1,pork,7.2,Fresh Food,7.2,5389,2015,9,5,Regular Customers,113,4,79.8
1701,2015-05-17,68,3,photo/film,11.9,Household & Hygiene,35.7,2564,2015,5,4,Potential Customers,227,1,37.9
1047,2015-08-09,11,3,butter,3.2,Dairy,9.6,168,2015,8,5,Regular Customers,143,3,51.6
1065,2015-10-27,51,2,dessert,1.15,Bakery & Sweets,2.3,242,2015,10,2,Diamond Customers,47,6,225.4
4360,2015-02-23,27,2,coffee,8.5,Beverages,17.0,12571,2015,2,4,Potential Customers,310,3,66.25
2818,2015-11-11,68,1,photo/film,11.9,Household & Hygiene,11.9,6807,2015,11,0,Loyal Customers,38,3,42.2
2008,2015-08-30,129,1,mayonnaise,1.8,Specialty & Seasonal,1.8,3751,2015,8,0,Loyal Customers,70,3,11.65
2624,2015-08-18,74,2,whipped/sour cream,5.5,Dairy,11.0,6053,2015,8,5,Regular Customers,134,2,61.8
